CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,77501574,0002,RX,L,351574800070,00001693,"WSBL50      ","        ","HARD-UG ",M,+ 0.25,- 0.50,180,2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794877,32,01,20221230,0
AA30,060000,01,77501576,0001,RX,R,360587500070,00001638,"BSCD16      ","        ","HARD-BA ",M,- 4.50,- 0.50," 60",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794882,31,04,20221230,0
AA30,060000,01,77501576,0002,RX,L,360587500070,00001638,"BSCD16      ","        ","HARD-BA ",M,- 2.50,- 0.75," 90",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794882,31,04,20221230,0
AA30,060000,01,77501577,0001,RX,R,360587500070,00001638,"BSCD16      ","        ","HARD-BA ",M,- 4.50,- 0.50," 60",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794882,32,01,20221230,0
AA30,060000,01,77501577,0002,RX,L,360587500070,00001638,"BSCD16      ","        ","HARD-BA ",M,- 2.50,- 0.75," 90",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794882,32,01,20221230,0
AA30,060000,01,77501579,0001,RX,R,351587500070,00001638,"BSCD15      ","        ","HARD-BA ",M,- 3.50,- 0.50," 60",1.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794779,31,04,20221230,0
AA30,060000,01,77501579,0002,RX,L,351587500070,00001638,"BSCD15      ","        ","HARD-BA ",M,- 1.25,- 0.75," 90",1.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794779,31,04,20221230,0
AA30,060000,01,77501580,0001,RX,R,351587500070,00001638,"BSCD15      ","        ","HARD-BA ",M,- 3.50,- 0.50," 60",1.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794779,32,01,20221230,0
AA30,060000,01,77501580,0002,RX,L,351587500070,00001638,"BSCD15      ","        ","HARD-BA ",M,- 1.25,- 0.75," 90",1.75,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794779,32,01,20221230,0
AA30,060000,01,77501582,0001,RX,R,351587400070,00001638,"BSTP15      ","        ","HARD-BA ",M,- 2.50,- 1.00," 90",2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794950,31,04,20221230,0
AA30,060000,01,77501582,0002,RX,L,351587400070,00001638,"BSTP15      ","        ","HARD-BA ",M,- 2.25,- 0.50," 90",2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794950,31,04,20221230,0
AA30,060000,01,77501583,0001,RX,R,351587400070,00001638,"BSTP15      ","        ","HARD-BA ",M,- 2.50,- 1.00," 90",2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794950,32,01,20221230,0
AA30,060000,01,77501583,0002,RX,L,351587400070,00001638,"BSTP15      ","        ","HARD-BA ",M,- 2.25,- 0.50," 90",2.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794950,32,01,20221230,0
AA30,060000,01,77501585,0001,RX,P,360110600075,00001661,"THLN60      ","        ","HARD-DC ",M,- 3.50,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794848,31,04,20221230,0
AA30,060000,01,77501585,0002,RX,P,360110600075,00001661,"THLN60      ","        ","HARD-DC ",M,- 4.00,- 0.50," 90","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794848,31,04,20221230,0
AA30,060000,01,77501586,0001,RX,P,360110600075,00001661,"THLN60      ","        ","HARD-DC ",M,- 3.50,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794848,32,01,20221230,0
AA30,060000,01,77501586,0002,RX,P,360110600075,00001661,"THLN60      ","        ","HARD-DC ",M,- 4.00,- 0.50," 90","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794848,32,01,20221230,0
AA30,060000,01,77501588,0001,RX,R,360574600075,00001638,"WS3I60      ","        ","HARD-BA ",M,+ 2.50,"      ","   ",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794259,31,04,20221230,0
AA30,060000,01,77501588,0002,RX,L,360574600075,00001638,"WS3I60      ","        ","HARD-BA ",M,+ 1.75,+ 0.75,155,2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794259,31,04,20221230,0
AA30,060000,01,77501589,0001,RX,R,360574600075,00001638,"WS3I60      ","        ","HARD-BA ",M,+ 2.50,"      ","   ",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794259,32,01,20221230,0
AA30,060000,01,77501589,0002,RX,L,360574600075,00001638,"WS3I60      ","        ","HARD-BA ",M,+ 1.75,+ 0.75,155,2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794259,32,01,20221230,0
