CMPNYCD,STOCK_HANDLING_CUSTOMER_NUMBER,STOCK_POINT,SLIP_NUMBER,LINE_NUMBER,ITEM_TYPE,F_LENS_RL_TYPE,F_LENS_LENS_CODE,F_LENS_COLOR_COAT_CODE,F_LENS_NAME,F_LENS_COLOR,F_LENS_COAT,F_LENS_CYLINDER_TYPE,F_LENS_SPHERE,F_LENS_CYLINDER,F_LENS_AXIS,F_LENS_ADDITION,F_LENS_DIAMETER,F_LENS_UNIVERSAL_PRODUCT_NAME,S_LENS_RL_TYPE,S_LENS_CODE,S_LENS_COLOR_COAT_CODE,S_LENS_NAME,S_LENS_COLOR,S_LENS_MAKER,S_LENS_NOMINAL_BASE_CURVE,S_LENS_DIAMETER,S_LENS_THICKNESS_TYPE,S_LENS_ADDITION,S_LENS_UNIVERSAL_PRODUCT_NAME,FRAME_CODE,FRAME_MAKER,FRAME_NAME,FRAME_EYE_SIZE,FRAME_DBL,FRAME_COLOR,FRAME_PARTS_TYPE,INSTRUMENT_CODE,INSTRUMENT_NAME,INSTRUMENT_PARTS_NUMBER,STOCK_IO_QUANTITY,RECEIVE_NUMBER,TRANSACTION_CODE,SUB_TRANSACTION_CODE,TRANSACTION_DATE,TRANSACTION_TIME
AA30,060000,01,80646302,0002,RX,L,351584900070,00001672,"BAMPS50     ","        ",HARD-SFT,M,- 2.75,- 1.25," 60",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794960,21,01,20221230,0
AA30,060000,01,80646303,0001,RX,R,360587500070,00001672,"BSCD16      ","        ",HARD-SFT,M,- 6.50,"      ","   ",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794495,21,01,20221230,0
AA30,060000,01,80646303,0002,RX,L,360587500070,00001672,"BSCD16      ","        ",HARD-SFT,M,- 6.50,"      ","   ",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794495,21,01,20221230,0
AA30,060000,01,80646304,0001,RX,R,360586500070,00001693,"BSFA1460    ","        ","HARD-UG ",M,- 3.75,- 0.50," 10",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795032,21,01,20221230,0
AA30,060000,01,80646304,0002,RX,L,360586500070,00001693,"BSFA1460    ","        ","HARD-UG ",M,- 8.75,- 0.75," 05",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795032,21,01,20221230,0
AA30,060000,01,80646305,0001,RX,R,358584900070,00001638,"BAMPS67     ","        ","HARD-BA ",M,- 6.75,"      ","   ",1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794295,21,01,20221230,0
AA30,060000,01,80646305,0002,RX,L,358584900070,00001638,"BAMPS67     ","        ","HARD-BA ",M,- 7.00,- 0.75," 60",1.25,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13794295,21,01,20221230,0
AA30,060000,01,80646306,0001,RX,R,360584900070,00001638,"BAMPS60     ","        ","HARD-BA ",M,- 4.75,- 1.50," 90",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795012,21,01,20221230,0
AA30,060000,01,80646306,0002,RX,L,360584900070,00001638,"BAMPS60     ","        ","HARD-BA ",M,- 4.25,- 1.75," 90",2.00,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795012,21,01,20221230,0
AA30,060000,01,80646307,0001,RX,P,360100106275,00001693,"HL160SDG    ","        ","HARD-UG ",M,- 2.00,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795302,21,01,20221230,0
AA30,060000,01,80646307,0002,RX,P,360100106275,00001693,"HL160SDG    ","        ","HARD-UG ",M,- 2.00,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795302,21,01,20221230,0
AA30,060000,01,80646308,0001,RX,P,358107706880,00001638,"NE167S5G    ","        ","HARD-BA ",M,- 8.25,- 1.25,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795124,21,01,20221230,0
AA30,060000,01,80646308,0002,RX,P,358107706880,00001638,"NE167S5G    ","        ","HARD-BA ",M,- 9.25,- 1.75,180,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795124,21,01,20221230,0
AA30,060000,01,80646309,0001,RX,P,360107607075,00001685,"NL16S5O     ","        ",HARD-GBC,M,- 2.25,- 1.00,170,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795133,21,01,20221230,0
AA30,060000,01,80646309,0002,RX,P,360107607075,00001685,"NL16S5O     ","        ",HARD-GBC,M,- 3.75,- 1.75,175,"    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795133,21,01,20221230,0
AA30,060000,01,80646310,0001,RX,P,358107700080,00001693,"NE167       ","        ","HARD-UG ",M,-13.50,- 1.00," 50","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795161,21,01,20221230,0
AA30,060000,01,80646310,0002,RX,P,358107700080,00001693,"NE167       ","        ","HARD-UG ",M,-14.50,"      ","   ","    ","  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795161,21,01,20221230,0
AA30,060000,01,80646311,0001,RX,R,360587406870,00001638,"BSTP16S5G   ","        ","HARD-BA ",M,+ 2.75,"      ","   ",2.50,"  ","                    "," ","            ","        ","            ","        ","    ","     ","  ","  ","    ","                    ","            ","    ","          ","  ","  ","    ","  ","            ","            ","    ",1,13795122,21,01,20221230,0
